OPERADOR,SERVICIO,MODALIDAD,LOCALIDAD,INDICATIVO,BLOQUE,RESOLUCION,FECHA
TELEFONICA MOVILES ARGENTINA S.A.,SRMC/STM/PCS,MPP,CATAMARCA,383,4845,SC 10/14,41718
TELEFONICA MOVILES ARGENTINA S.A.,SRMC/STM/PCS,CPP,TRELEW,280,498,SC 10/14,41718
TELEFONICA MOVILES ARGENTINA S.A.,SRMC/STM/PCS,MPP,LA RIOJA,380,4847,SC 10/14,41718
TELEFONICA MOVILES ARGENTINA S.A.,SRMC/STM/PCS,MPP,LA RIOJA,380,4846,SC 10/14,41718
TELEFONICA MOVILES ARGENTINA S.A.,SRMC/STM/PCS,CPP,VIEDMA,2920,20,SC 10/14,41718
TELEFONICA MOVILES ARGENTINA S.A.,SRMC/STM/PCS,MPP,SAN MIGUEL DE TUCUMAN,381,3212,SC 10/14,41718
TELEFONICA MOVILES ARGENTINA S.A.,SRMC/STM/PCS,CPP,ZAPALA,2942,637,SC 10/14,41718
TELEFONICA MOVILES ARGENTINA S.A.,SRMC/STM/PCS,MPP,CATAMARCA,383,4844,SC 10/14,41718
TELEFONICA MOVILES ARGENTINA S.A.,SRMC/STM/PCS,MPP,CATAMARCA,383,4843,SC 10/14,41718
TELEFONICA MOVILES ARGENTINA S.A.,SRMC/STM/PCS,CPP,ZAPALA,2942,639,SC 10/14,41718
TELEFONICA MOVILES ARGENTINA S.A.,SRMC/STM/PCS,CPP,ZAPALA,2942,64,SC 10/14,41718
TELEFONICA MOVILES ARGENTINA S.A.,SRMC/STM/PCS,CPP,ZAPALA,2942,635,SC 10/14,41718
TELEFONICA MOVILES ARGENTINA S.A.,SRMC/STM/PCS,MPP,SANTIAGO DEL ESTERO,385,5336,SC 10/14,41718
TELEFONICA MOVILES ARGENTINA S.A.,SRMC/STM/PCS,MPP,SAN MIGUEL DE TUCUMAN,381,3214,SC 10/14,41718
TELEFONICA MOVILES ARGENTINA S.A.,SRMC/STM/PCS,CPP,VIEDMA,2920,21,SC 10/14,41718
TELEFONICA MOVILES ARGENTINA S.A.,SRMC/STM/PCS,CPP,ZAPALA,2942,65,SC 10/14,41718
COOPERATIVA DE PROVISION DE ELECTRICIDAD Y DE OBRAS Y SERVICIOS PUBLICOS LIMITADA DE ORDOÑEZ,SBT,BASICA,BELL VILLE,3537,535,SC 12/14,41750
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ROCA (PROV.  RIO NEGRO),298,4238,SC 15/14,41752
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,PERGAMINO,2477,376,SC 15/14,41752
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,CORDOBA,351,6559,SC 15/14,41752
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,SANTA TERESITA,2246,494,SC 15/14,41752
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL PICO,2302,498,SC 15/14,41752
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,USHUAIA,2901,539,SC 15/14,41752
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,RIO GALLEGOS,2966,347,SC 15/14,41752
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,RIO GALLEGOS,2966,348,SC 15/14,41752
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,MENDOZA,261,6285,SC 15/14,41752
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,RIO GRANDE (PROV.  TIERRA DEL FUEGO),2964,570,SC 15/14,41752
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,PERGAMINO,2477,375,SC 15/14,41752
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,OLAVARRIA,2284,351,SC 15/14,41752
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,OLAVARRIA,2284,350,SC 15/14,41752
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,NECOCHEA,2262,678,SC 15/14,41752
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,TANDIL,249,4386,SC 15/14,41752
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,TANDIL,249,4385,SC 15/14,41752
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,SAN JUAN,264,4979,SC 15/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,NECOCHEA,2262,332,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,ESCOBAR,348,4269,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,LA PAZ (PROV.  ENTRE RIOS),3437,439,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,LLAMBI CAMPBELL,3497,410,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,GUALEGUAYCHU,3446,340,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,CORDOBA,351,7901,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,NECOCHEA,2262,331,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,VILLA DEL ROSARIO (PROV.  CORDOBA),3573,441,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,NECOCHEA,2262,333,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,ESCOBAR,348,4268,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,FIRMAT,3465,459,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,LA PUERTA (PROV.  CORDOBA),3575,493,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,NECOCHEA,2262,330,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,ESCOBAR,348,4267,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,MONTE CASEROS,3775,457,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,SAN LORENZO (PROV.  SANTA FE),3476,689,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,ESCOBAR,348,4264,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,ESCOBAR,348,4263,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,CORDOBA,351,7902,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,BALNEARIA,3563,419,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,RESISTENCIA,362,4962,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,ESCOBAR,348,4262,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,ESCOBAR,348,4265,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,ESPERANZA (PROV.  SANTA FE),3496,490,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,POSADAS,376,4916,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,NECOCHEA,2262,334,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,ESCOBAR,348,4266,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,SAN CARLOS DE BARILOCHE,294,4857,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,CASILDA,3464,578,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,SAN MIGUEL DE TUCUMAN,381,3167,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,POSADAS,376,4915,SC 16/14,41752
TELECOM ARGENTINA S.A.,SBT,BASICA,SALTA,387,6095,SC 16/14,41752
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,RESISTENCIA,362,4919,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,SAN CARLOS DE BARILOCHE,294,4821,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,LA RIOJA,380,4830,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,LA RIOJA,380,482,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,SAN CARLOS DE BARILOCHE,294,480,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,FORMOSA,370,4865,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,LA RIOJA,380,4831,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,LA RIOJA,380,481,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,FORMOSA,370,487,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,BELL VILLE,3537,34,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,LA RIOJA,380,4833,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,BELL VILLE,3537,350,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CORRIENTES,379,4973,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,GENERAL ROCA (PROV.  RIO NEGRO),298,477,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,GENERAL ROCA (PROV.  RIO NEGRO),298,478,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CORRIENTES,379,4971,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,LA RIOJA,380,4832,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,FORMOSA,370,4867,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,FORMOSA,370,4866,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,FORMOSA,370,4864,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,RESISTENCIA,362,4918,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,RESISTENCIA,362,4917,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,RESISTENCIA,362,4960,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CORRIENTES,379,496,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,RESISTENCIA,362,495,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CORRIENTES,379,4972,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,GENERAL ROCA (PROV.  RIO NEGRO),298,476,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,RESISTENCIA,362,4916,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,SAN CARLOS DE BARILOCHE,294,4820,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,SAN CARLOS DE BARILOCHE,294,4822,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,FORMOSA,370,488,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,SAN CARLOS DE BARILOCHE,294,4823,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,LA RIOJA,380,4834,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,RESISTENCIA,362,494,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CORRIENTES,379,495,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CORRIENTES,379,4970,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,SAN CARLOS DE BARILOCHE,294,481,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,FORMOSA,370,489,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,BELL VILLE,3537,351,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,BELL VILLE,3537,328,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,BELL VILLE,3537,329,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,SAN CARLOS DE BARILOCHE,294,4824,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CORDOBA,351,772,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CATAMARCA,383,4808,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,POSADAS,376,4910,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CORDOBA,351,787,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CATAMARCA,383,4809,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CORDOBA,351,775,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CORDOBA,351,778,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,SAN LUIS (PROV.  SAN LUIS),266,4837,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,SAN LUIS (PROV.  SAN LUIS),266,4839,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,SAN LUIS (PROV.  SAN LUIS),266,4838,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CATAMARCA,383,482,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CATAMARCA,383,481,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CATAMARCA,383,4807,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CORDOBA,351,785,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CORDOBA,351,779,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CORDOBA,351,773,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CATAMARCA,383,4805,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,SAN LUIS (PROV.  SAN LUIS),266,487,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CORDOBA,351,786,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CORDOBA,351,774,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CORDOBA,351,783,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,ORAN,3878,69,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CORDOBA,351,770,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CORDOBA,351,784,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CORDOBA,351,771,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CORDOBA,351,780,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CORDOBA,351,788,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CORDOBA,351,776,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CORDOBA,351,777,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,POSADAS,376,492,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,SAN LUIS (PROV.  SAN LUIS),266,4910,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CORDOBA,351,781,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CORDOBA,351,789,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CATAMARCA,383,4806,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,POSADAS,376,4878,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,POSADAS,376,494,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,CORDOBA,351,782,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,POSADAS,376,4879,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,POSADAS,376,4912,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,POSADAS,376,493,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,TRELEW,280,4818,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,TARTAGAL (PROV.  SALTA),3873,627,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,TARTAGAL (PROV.  SALTA),3873,67,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,TRELEW,280,4881,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,TARTAGAL (PROV.  SALTA),3873,626,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,SAN LUIS (PROV.  SAN LUIS),266,488,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,TRELEW,280,486,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,TRELEW,280,4819,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,TRELEW,280,485,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,SAN LUIS (PROV.  SAN LUIS),266,489,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,TRELEW,280,4880,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,SAN PEDRO (PROV.  JUJUY),3888,62,SC 21/14,41793
TELEFONICA MOVILES ARGENTINA S.A.,STM/PCS,CPP,TRELEW,280,487,SC 21/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,CORDOBA,351,816,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2704,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,CAMPANA,3489,369,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2640,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2706,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2703,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2752,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2740,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,CAMPANA,3489,368,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,BAHIA BLANCA,291,579,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,BAHIA BLANCA,291,539,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,BAHIA BLANCA,291,578,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,CAMPANA,3489,365,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2776,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AZUL,2281,325,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2750,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2748,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,ALTA GRACIA,3547,67,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2754,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2705,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,CAMPANA,3489,366,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,CORDOBA,351,813,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2646,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2728,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2636,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2649,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2647,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2772,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2726,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2648,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2723,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2744,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AZUL,2281,320,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,COMODORO RIVADAVIA,297,528,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,COMODORO RIVADAVIA,297,531,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2643,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,COMODORO RIVADAVIA,297,530,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2645,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,CONCEPCION (PROV. TUCUMAN),3865,260,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,COMODORO RIVADAVIA,297,532,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2779,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,ALTA GRACIA,3547,66,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2743,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,BAHIA BLANCA,291,536,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2775,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,CAMPANA,3489,367,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2707,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,CORDOBA,351,802,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2691,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2694,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2675,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2800,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2699,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2773,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2697,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2746,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2642,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2742,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,CORDOBA,351,818,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2778,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2671,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2708,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2693,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2644,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2672,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,CORDOBA,351,817,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2696,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2771,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2673,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2692,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2695,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2741,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2670,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2777,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,CONCEPCION (PROV. TUCUMAN),3865,267,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2698,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2677,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,BAHIA BLANCA,291,535,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,COMODORO RIVADAVIA,297,527,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2753,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2641,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2747,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,CORDOBA,351,809,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,BAHIA BLANCA,291,537,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2774,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2676,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2702,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,BAHIA BLANCA,291,534,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2749,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2678,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2690,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2745,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2701,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,AMBA,11,2770,SC 20/14,41793
AMX ARGENTINA S.A.,STM/PCS,CPP,BAHIA BLANCA,291,538,SC 20/14,41793
